Frequency,Amplitude
183.26653306613227,3.280933140448055e-05
185.17034068136272,4.957425696206607e-05
187.0741482965932,7.37087552572971e-05
188.97795591182364,0.00010784151273566976
190.8817635270541,0.0001552590397257372
192.78557114228457,0.000219953993075999
194.68937875751502,0.00030662731206502786
196.5931863727455,0.00042062380881851007
198.49699398797594,0.0005677810554982367
200.40080160320642,0.0007541747263660399
202.30460921843687,0.000985750671020046
204.20841683366731,0.001267845165028615
206.1122244488978,0.0016046096016614447
208.01603206412824,0.001998373145060094
209.91983967935872,0.0024489945210103186
211.82364729458916,0.0029532694480096876
213.72745490981964,0.003504470125212511
215.6312625250501,0.004092094759468289
217.53507014028054,0.00470189614584583
219.43887775551102,0.00531623797125865
221.34268537074146,0.005914796731846871
223.24649298597194,0.0064755888383777665
225.1503006012024,0.006976261281387484
227.05410821643287,0.007395545958184327
228.9579158316633,0.007714748507376083
230.8617234468938,0.007919127519581676
232.76553106212424,0.007999022714286355
234.6693386773547,0.007950611895177486
236.57314629258516,0.007776214086944785
238.4769539078156,0.007484105373630538
240.3807615230461,0.007087867804767917
242.28456913827654,0.006605342701227472
244.18837675350701,0.006057300663682797
246.09218436873746,0.005465966151291729
247.99599198396794,0.004853541813879921
249.8997995991984,0.004240866916727528
251.80360721442884,0.0036463180240918673
253.7074148296593,0.003085023506498024
255.61122244488976,0.0025684223893578675
257.51503006012024,0.0021041585438423276
259.4188376753507,0.001696268242724136
261.32264529058114,0.0013455960268365602
263.2264529058116,0.0010503620734958637
265.13026052104203,0.0008068033906879997
267.03406813627254,0.0006098192738429776
268.937875751503,0.0004535657473627433
270.8416833667335,0.00033196107196150807
272.74549098196394,0.00023908197754368915
274.6492985971944,0.00016944585002347012
276.55310621242484,0.00011818624304773815
278.4569138276553,8.113721048531813e-05
280.36072144288573,5.484617029056344e-05
282.2645290581162,3.6535916554149893e-05
284.1683366733467,2.4034862605584547e-05
286.07214428857714,1.5691554717271133e-05
287.97595190380764,1.0285783210896619e-05
289.8797595190381,6.9448929282838695e-06
291.78356713426854,5.07059867193064e-06
293.687374749499,4.2789774319767425e-06
295.59118236472943,4.354403666550473e-06
297.4949899799599,5.216963774739259e-06
299.39879759519033,6.902209295096748e-06
301.30260521042084,9.55183539308063e-06
303.2064128256513,1.3413853407897222e-05
305.1102204408818,1.8850934281608682e-05
307.01402805611224,2.63557314635093e-05
308.9178356713427,3.6572073850022094e-05
310.82164328657313,5.032090423908461e-05
312.7254509018036,6.86297019809583e-05
314.62925851703403,9.276386441771584e-05
316.53306613226454,0.00012425814133410146
318.436873747495,0.00016494574619829
320.34068136272543,0.00021698224819952474
322.2444889779559,0.0002828608347368854
324.1482965931864,0.0003654150926431838
326.05210420841684,0.00046780516589082024
327.9559118236473,0.0005934830915351672
329.85971943887773,0.0007461333771766214
331.7635270541082,0.0009295855357790948
333.6673346693387,0.001147696390966447
335.57114228456913,0.001404201530691415
337.4749498997996,0.001702537300659293
339.37875751503003,0.0020456371222468623
341.2825651302605,0.0024357085691898133
343.186372745491,0.002874000365006388
345.09018036072143,0.0033605710437298202
346.9939879759519,0.003894073191745011
348.89779559118233,0.004471568688090358
350.80160320641284,0.00508839092889373
352.7054108216433,0.005738069447706468
354.60921843687373,0.006412330491211672
356.5130260521042,0.007101183944278052
358.41683366733463,0.0077931026052008665
360.32064128256513,0.008475294405344549
362.2244488977956,0.00913406208453763
364.12825651302603,0.009755238514810543
366.0320641282565,0.010324679819823166
367.935871743487,0.010828793198705694
369.83967935871743,0.011255072435407824
371.7434869739479,0.01159261187991042
373.64729458917833,0.011832569516438029
375.5511022044088,0.011968551707934694
377.4549098196393,0.011996896257293279
379.35871743486973,0.01191683629440417
381.2625250501002,0.011730534752029615
383.16633266533063,0.011442987267129447
385.0701402805611,0.011061799591899853
386.9739478957916,0.010596853357718856
388.87775551102203,0.010059880690534907
390.7815631262525,0.009463973220308956
392.6853707414829,0.008823054106558929
394.58917835671343,0.008151342647490388
396.4929859719439,0.007462839875670037
398.39679358717433,0.006770860474956821
400.3006012024048,0.006087631740327582
402.2044088176352,0.005423974612169314
404.10821643286573,0.004789075574434041
406.0120240480962,0.004190351939771569
407.9158316633266,0.003633407235819957
409.8196392785571,0.0031220684497465074
411.7234468937876,0.002658493062902232
413.62725450901803,0.0022433312665826846
415.5310621242485,0.0018759275196556177
417.4348697394789,0.0015545456030309345
419.3386773547094,0.0012766023690723779
421.2424849699399,0.0010388972399574714
423.14629258517033,0.0008378269114579708
425.0501002004008,0.0006695774000483448
426.9539078156312,0.0005302882868954803
428.85771543086173,0.00041618655807053437
430.7615230460922,0.0003236896636288852
432.6653306613226,0.00024947922164088684
434.5691382765531,0.00019054813244177997
436.4729458917835,0.0001442247450563496
438.37675350701403,0.00010817816998860694
440.2805611222445,8.040892350043412e-05
442.1843687374749,5.922889530282903e-05
444.0881763527054,4.323423554464681e-05
445.9919839679359,3.127423557413481e-05
447.89579158316633,2.241869812793705e-05
449.7995991983968,1.5925711433461964e-05
451.7034068136272,1.1211199026679074e-05
453.6072144288577,7.821139816988985e-06
455.5110220440882,5.406955610665828e-06
457.4148296593186,3.7042503083510354e-06
459.3186372745491,2.5148530573626213e-06
461.2224448897795,1.6919583579880191e-06
463.12625250501,1.1280581640290409e-06
465.0300601202405,7.453119472528291e-07
466.9338677354709,4.879883344632738e-07
468.8376753507014,3.166252638783272e-07
470.7414829659318,2.0358531928130295e-07
472.6452905811623,1.2972154745273397e-07
474.5490981963928,8.191106328937741e-08
476.4529058116232,5.125518637340354e-08
478.3567134268537,3.178322705559114e-08
480.2605210420841,1.953095440430747e-08
482.1643286573146,1.1893661628114971e-08
484.0681362725451,7.177595467353515e-09
485.9719438877755,4.292692932853137e-09
487.875751503006,2.544627159167658e-09
489.7795591182365,1.4957388747580915e-09
491.6833667334669,8.731560956891253e-10
493.5871743486974,5.088693795215203e-10
495.4909819639278,3.012485350641093e-10
497.39478957915827,1.9089487258284846e-10
499.2985971943888,1.4618142461918775e-10
501.2024048096192,1.5563886552353347e-10
503.1062124248497,2.2574642755708407e-10
505.0100200400801,3.8390623404177645e-10
506.91382765531057,6.876314112464645e-10
508.8176352705411,1.2424969870922898e-09
510.7214428857715,2.2334679925021743e-09
512.625250501002,3.977188172809302e-09
514.5290581162324,7.007151957157545e-09
516.4328657314629,1.2210001939632971e-08
518.3366733466934,2.1040277671927594e-08
520.2404809619238,3.5853765275515485e-08
522.1442885771543,6.041732732151555e-08
524.0480961923847,1.0067704400060934e-07
525.9519038076153,1.65898036001577e-07
527.8557114228456,2.703297032735268e-07
529.7595190380762,4.3560012174024605e-07
531.6633266533065,6.941029803151539e-07
533.5671342685371,1.0937083175932075e-06
535.4709418837675,1.7042009726170792e-06
537.374749498998,2.625921812105785e-06
539.2785571142284,4.001146565856887e-06
541.1823647294589,6.028771416913685e-06
543.0861723446894,8.98286479514671e-06
544.9899799599198,1.3235568377083913e-05
546.8937875751503,1.92846613514786e-05
548.7975951903807,2.7785814080333386e-05
550.7014028056112,3.9589126712116335e-05
552.6052104208417,5.577895916121738e-05
554.5090180360721,7.77153089829259e-05
556.4128256513026,0.00010707410126573894
558.316633266533,0.00014588276473558894
560.2204408817636,0.00019654645754512624
562.1242484969939,0.0002618593851819553
564.0280561122245,0.00034499496337601096
565.9318637274549,0.0004494682857195484
567.8356713426854,0.0005790646320739994
569.7394789579158,0.0007377287596599668
571.6432865731463,0.0009294115739630468
573.5470941883767,0.0011578735317066837
575.4509018036072,0.0014264477358615804
577.3547094188376,0.0017377699758791426
579.2585170340681,0.0020934876476500055
581.1623246492986,0.002493964135376845
583.0661322645291,0.0029379993314188942
584.9699398797595,0.003422589938091313
586.87374749499,0.003942754478105976
588.7775551102204,0.004491447068267766
590.6813627254509,0.005059580683854702
592.5851703406813,0.005636174797990103
594.4889779559118,0.0062086341484976024
596.3927855711422,0.0067631554951892
598.2965931863728,0.007285248393248867
600.2004008016032,0.007760345245124534
602.1042084168337,0.008174466332647705
604.0080160320641,0.00851489827652247
605.9118236472946,0.008770840359006188
607.815631262525,0.008933973017072367
609.7194388777555,0.008998906808851938
611.6232464929859,0.008963478065388072
613.5270541082164,0.008828868605562278
615.4308617234468,0.008599540275167426
617.3346693386774,0.0082829893675861
619.2384769539078,0.007889339779495434
621.1422845691383,0.007430805696896798
623.0460921843687,0.006921063563030597
624.9498997995992,0.006374578271289592
626.8537074148296,0.005805929607862765
628.7575150300601,0.005229182051751878
630.6613226452905,0.004657334654765028
632.565130260521,0.004101878733165488
634.4689378757515,0.003572480574991485
636.372745490982,0.0030767954383122535
638.2765531062124,0.0026204088514755956
640.1803607214429,0.0022068925079700786
642.0841683366733,0.0018379554935645023
643.9879759519038,0.0015136675087434213
645.8917835671342,0.0012327291754457047
647.7955911823647,0.0009927652074263507
649.6993987975951,0.0007906187504297123
651.6032064128257,0.0006226290206361741
653.5070140280561,0.00048487891176299285
655.4108216432866,0.00037340396152889325
657.314629258517,0.00028435851256222337
659.2184368737475,0.00021413873573112254
661.1222444889779,0.0001594652002327071
663.0260521042084,0.00011742979387497311
664.9298597194388,8.551304323949391e-05
666.8336673346693,6.157835939464718e-05
668.7374749498998,4.384959165621982e-05
670.6412825651303,3.087768131590277e-05
672.5450901803607,2.15013384584081e-05
674.4488977955912,1.480566771920976e-05
676.3527054108216,1.0081663296244736e-05
678.2565130260521,6.788566353605769e-06
680.1603206412825,4.520283083599846e-06
682.064128256513,2.9764246142159774e-06
683.9679358717434,1.9380538013025336e-06
685.871743486974,1.247896189621344e-06
687.7755511022044,7.945711201410519e-07
689.6793587174349,5.002980164602303e-07
691.5831663326653,3.1150604144723827e-07
693.4869739478958,1.9179878628601767e-07
695.3907815631262,1.1677958379229669e-07
697.2945891783567,7.031203689196278e-08
699.1983967935871,4.186336395443353e-08
701.1022044088176,2.4647918837084076e-08
703.0060120240481,1.4350534425832627e-08
704.9098196392786,8.262235741412991e-09
706.813627254509,4.704015861749889e-09
708.7174348697395,2.6483882993989165e-09
710.6212424849699,1.4744709866003225e-09
712.5250501002004,8.117690514067824e-10
714.4288577154308,4.419472503927186e-10
716.3326653306613,2.379304743411322e-10
718.2364729458917,1.2666930636153096e-10
720.1402805611222,6.668595915991947e-11
722.0440881763527,3.471675300667682e-11
723.9478957915832,1.7872507376122926e-11
725.8517034068136,9.098578744813136e-12
727.7555110220441,4.580399082445858e-12
729.6593186372745,2.280209589048763e-12
731.563126252505,1.1225040178671927e-12
733.4669338677354,5.464403092676922e-13
735.3707414829659,2.6305056595931546e-13
737.2745490981963,1.2522107862824993e-13
739.1783567134269,5.894640559412612e-14
741.0821643286573,2.7439671225826823e-14
742.9859719438878,1.2631128888121434e-14
744.8897795591182,5.749725584352504e-15
746.7935871743487,2.5881757069921102e-15
748.6973947895791,1.1520785297268836e-15
750.6012024048096,5.071215866130011e-16
752.50501002004,2.2074140359641083e-16
754.4088176352705,9.50160976245004e-17
756.312625250501,4.044382918225303e-17
758.2164328657315,1.702350697441659e-17
760.1202404809619,7.085777098273528e-18
762.0240480961924,2.916537920640275e-18
763.9278557114228,1.1871058806758055e-18
765.8316633266533,4.778075117203604e-19
767.7354709418837,1.9017708118509e-19
769.6392785571142,7.485228627729596e-20
771.5430861723446,2.913356624821289e-20
773.4468937875752,1.1213054109211615e-20
775.3507014028056,4.267719561620014e-21
777.2545090180361,1.6062365977625354e-21
779.1583166332665,5.978123025126652e-22
781.062124248497,2.2001985152692813e-22
782.9659318637274,8.007566870421746e-23
784.8697394789579,2.881913681158656e-23
786.7735470941883,1.0256591319763317e-23
788.6773547094188,3.6096643588179236e-24
790.5811623246493,1.2562390212463916e-24
792.4849699398798,4.323340338862521e-25
794.3887775551102,1.4713237950127365e-25
796.2925851703407,4.9515227642218136e-26
798.1963927855711,1.647824627016276e-26
800.1002004008016,5.422816216638118e-27
802.004008016032,1.764738948480089e-27
803.9078156312625,5.679076820121102e-28
805.8116232464929,1.807243634232052e-28
807.7154308617235,5.687184947812398e-29
809.6192384769539,1.769781649473284e-29
811.5230460921844,5.4460761721716525e-30
813.4268537074148,1.6572553238050997e-30
815.3306613226453,4.986970762947978e-31
817.2344689378757,1.4839726919937737e-31
819.1382765531062,4.3667334605814373e-32
821.0420841683366,1.2706593795837553e-32
822.945891783567,3.6563124145525295e-33
824.8496993987976,1.0403971054901345e-33
826.7535070140281,2.9274983655365735e-34
828.6573146292585,8.145839992776694e-35
830.561122244489,2.2413866281449745e-35
832.4649298597194,6.098729425947022e-36
834.3687374749499,1.640981342213672e-36
836.2725450901803,4.366260149285734e-37
838.1763527054107,1.1488339491382669e-37
840.0801603206412,2.98914237604447e-38
841.9839679358718,7.690908238927842e-39
843.8877755511022,1.9568176002271863e-39
845.7915831663327,4.923395788267369e-40
847.6953907815631,1.2249569934799991e-40
849.5991983967936,3.0138290937469667e-41
851.503006012024,7.332601583487033e-42
853.4068136272545,1.7641651692326448e-42
855.3106212424849,4.1972234073716585e-43
857.2144288577153,9.874761539050224e-44
859.1182364729458,2.2973799964431814e-44
861.0220440881764,5.285435064039797e-45
862.9258517034068,1.2024591614247102e-45
864.8296593186373,2.7052139442295956e-46
866.7334669338677,6.018310453206229e-47
868.6372745490982,1.3240038390026723e-47
870.5410821643286,2.880352163098201e-48
872.444889779559,6.1964596001826005e-49
874.3486973947895,1.3182061797563468e-49
876.25250501002,2.7730950258816256e-50
878.1563126252505,5.768831423126997e-51
880.060120240481,1.1867319429714995e-51
881.9639278557114,2.4141213909697326e-52
883.8677354709419,4.856319639517416e-53
885.7715430861723,9.660444537236931e-54
887.6753507014027,1.9003283471789526e-54
889.5791583166332,3.696594983851471e-55
891.4829659318636,7.110772443724176e-56
893.3867735470941,1.3526124464790467e-56
895.2905811623247,2.544319613824432e-57
897.1943887775551,4.732729032619234e-58
899.0981963927856,8.705491627058129e-59
901.002004008016,1.5834948380590973e-59
902.9058116232464,2.84827350221616e-60
904.8096192384769,5.06627097760228e-61
906.7134268537073,8.911213076098667e-62
908.6172344689378,1.54998297961582e-62
910.5210420841682,2.665991239529029e-63
912.4248496993988,4.5345291131775674e-64
914.3286573146293,7.626887825258338e-65
916.2324649298597,1.2685401314094562e-65
918.1362725450902,2.0864248708687937e-66
920.0400801603206,3.3934619095595584e-67
921.943887775551,5.457891454734352e-68
923.8476953907815,8.680575077070745e-69
925.751503006012,1.365255040729684e-69
927.6553106212424,2.1233459961441236e-70
929.559118236473,3.2656484766789217e-71
931.4629258517034,4.966606913659654e-72
933.3667334669339,7.46950514967552e-73
935.2705410821643,1.1108759410320041e-73
937.1743486973947,1.63373261406737e-74
939.0781563126252,2.375954308475193e-75
940.9819639278556,3.4169362639135103e-76
942.8857715430861,4.85934080791977e-77
944.7895791583165,6.833756944133935e-78
946.6933867735471,9.503495753801486e-79
948.5971943887776,1.3069197758270544e-79
950.501002004008,1.7772812614307947e-80
952.4048096192384,2.3900395197389377e-81
954.3086172344689,3.1783058708079324e-82
956.2124248496993,4.1795351870148116e-83
958.1162324649298,5.435030297499348e-84
960.0200400801602,6.989041845422635e-85
961.9238476953907,8.887405580870702e-86
963.8276553106211,1.1175682287521063e-86
965.7314629258517,1.3896799173940075e-87
967.6352705410821,1.708823484592736e-88
969.5390781563126,2.077884073089791e-89
971.442885771543,2.4985446353211524e-90
973.3466933867735,2.9709449058145565e-91
975.250501002004,3.493363448292626e-92
977.1543086172344,4.061950561753385e-93
979.0581162324648,4.670540931784823e-94
980.9619238476953,5.310573445563099e-95
982.8657314629259,5.971141244774972e-96
984.7695390781563,6.639187852382654e-97
986.6733466933867,7.29985539864973e-98
988.5771543086172,7.936979261508843e-99
990.4809619238476,8.533710811910992e-100
992.3847695390781,9.073237629915901e-101
994.2885771543085,9.539559845253378e-102
996.192384769539,9.918273414208528e-103
998.0961923847694,1.01973072105374e-103
1000.0,1.036756145217247e-104
